order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
2296,865,456,12,635.08,3530.83,2020-02-13,27 Lien Court,PayPal,shipped
2297,777,459,23,967.6,8426.68,2022-03-01,1 Kedzie Road,PayPal,delivered
2298,640,763,24,68.64,2072.2,2022-12-25,87332 Laurel Court,PayPal,pending
2299,296,908,59,841.46,526.79,2020-03-23,5 Transport Crossing,credit card,shipped
2300,245,365,32,764.42,4642.95,2020-01-06,75320 Mariners Cove Terrace,PayPal,delivered
2301,102,780,77,405.98,5778.95,2020-04-26,67 Novick Center,Apple Pay,shipped
2302,351,946,1,261.95,1436.06,2021-10-31,1351 Corry Plaza,Apple Pay,delivered
2303,17,814,81,800.01,2391.67,2020-02-22,5 Portage Pass,Apple Pay,shipped
2304,572,179,85,47.99,4814.59,2021-01-13,3134 Hoffman Lane,Apple Pay,processing
2305,249,585,49,713.48,69.38,2020-04-19,85656 Fairview Lane,PayPal,shipped
2306,44,711,94,197.43,6906.59,2022-03-25,1672 Jay Drive,credit card,processing
2307,782,943,1,367.58,7057.54,2021-07-02,3279 Ridgeview Place,Apple Pay,pending
2308,595,65,32,957.84,9410.03,2021-09-21,2728 Drewry Lane,credit card,pending
2309,792,135,49,813.69,2029.62,2022-01-02,4741 Heath Circle,credit card,shipped
2310,319,806,27,594.14,3292.45,2020-02-29,115 Lakewood Point,credit card,shipped
2311,558,113,56,381.78,9138.54,2022-02-06,3 Loomis Place,Apple Pay,pending
2312,157,157,72,873.76,5285.19,2020-12-05,49 Myrtle Plaza,credit card,pending
2313,222,577,93,567.8,5861.07,2021-10-02,4011 Tomscot Drive,credit card,delivered
2314,134,570,19,709.47,8199.84,2020-11-01,99 Menomonie Hill,PayPal,delivered
2315,196,80,65,661.83,6551.36,2022-10-11,051 Monica Crossing,Apple Pay,delivered
2316,48,378,89,898.25,7112.92,2022-04-06,04614 American Ash Terrace,credit card,pending
2317,859,355,97,845.64,8065.01,2021-02-12,8 Stuart Park,PayPal,processing
2318,717,462,16,405.82,9096.09,2022-11-04,86 Dakota Drive,credit card,pending
2319,810,501,46,819.54,5969.23,2022-05-29,52 Kings Pass,PayPal,shipped
2320,584,253,69,147.43,2576.42,2020-10-29,27497 Monica Pass,credit card,shipped
2321,112,550,41,878.28,1343.23,2021-03-10,7538 Monument Lane,credit card,pending
2322,650,306,88,595.4,8808.89,2021-09-11,9090 Mallory Center,Apple Pay,pending
2323,585,913,89,242.69,9883.43,2020-12-07,11 Lighthouse Bay Alley,credit card,pending
2324,899,559,31,821.46,9774.06,2020-01-24,1 Bultman Plaza,Apple Pay,shipped
2325,291,551,11,347.43,8864.12,2022-02-14,8588 Shoshone Alley,credit card,processing
2326,918,889,45,374.99,6351.5,2020-01-24,12 Del Mar Parkway,Apple Pay,processing
2327,582,142,34,709.55,6802.17,2021-09-15,6 Bellgrove Court,credit card,delivered
2328,683,791,26,466.82,7138.3,2020-05-16,6 Ridgeway Point,credit card,pending
2329,540,85,89,725.27,8548.42,2021-01-06,26088 Superior Alley,Apple Pay,pending
2330,464,667,22,860.01,9707.73,2020-01-10,134 Clyde Gallagher Park,Apple Pay,pending
2331,142,990,81,318.96,7843.85,2020-11-01,22517 Harbort Circle,credit card,delivered
2332,544,84,100,380.0,5418.49,2020-09-28,4 Florence Center,credit card,delivered
2333,358,647,76,760.23,8063.11,2022-03-08,36750 Schurz Road,PayPal,delivered
2334,340,448,3,491.25,9905.58,2021-02-24,90 Mccormick Point,Apple Pay,delivered
2335,454,93,29,985.2,4487.23,2021-10-09,62 Loeprich Plaza,credit card,delivered
2336,343,75,80,872.54,2010.34,2020-10-07,83891 Clemons Place,credit card,delivered
2337,662,522,70,925.06,7042.71,2020-10-16,51302 Park Meadow Court,Apple Pay,shipped
2338,804,829,22,978.69,7575.26,2021-04-07,38 Spenser Hill,PayPal,shipped
2339,556,509,56,158.66,9124.86,2022-09-27,7 Monument Trail,PayPal,pending
2340,686,250,62,475.28,6001.55,2020-07-06,3761 Lakewood Gardens Avenue,Apple Pay,pending
2341,5,979,29,496.83,3417.11,2021-12-11,13734 Donald Hill,PayPal,delivered
2342,334,403,80,402.35,7853.76,2021-10-25,75 Lukken Alley,Apple Pay,processing
2343,666,386,95,166.19,6635.41,2020-04-16,609 Glacier Hill Circle,PayPal,delivered
2344,119,689,65,592.06,5516.96,2022-11-13,3905 Ryan Way,credit card,pending
2345,695,311,32,199.42,5912.8,2022-04-02,7295 Stuart Drive,Apple Pay,pending
2346,910,474,76,747.35,8970.38,2020-06-22,40884 Vahlen Avenue,PayPal,shipped
2347,240,779,4,111.25,9484.51,2020-01-24,4 Dapin Point,Apple Pay,delivered
2348,347,470,68,470.94,3120.53,2020-07-07,5 Magdeline Trail,credit card,shipped
2349,718,535,9,408.22,8636.22,2021-07-13,2 Basil Drive,credit card,pending
2350,168,374,80,158.88,3444.25,2020-11-06,56446 1st Pass,credit card,delivered
2351,682,692,63,95.06,9405.86,2022-09-26,504 Oakridge Crossing,credit card,processing
2352,805,243,83,838.7,6289.66,2022-01-02,1712 Westridge Hill,credit card,shipped
2353,443,569,59,872.49,9940.45,2021-03-30,14 Hayes Circle,credit card,delivered
2354,754,818,11,62.59,1643.75,2020-04-11,965 Oak Plaza,PayPal,pending
2355,474,663,10,170.08,7308.14,2020-01-31,99974 Forest Place,PayPal,pending
2356,845,786,92,796.91,2794.52,2021-12-18,956 Drewry Plaza,Apple Pay,pending
2357,375,345,17,527.46,4317.74,2021-02-05,42099 Village Green Trail,Apple Pay,shipped
2358,253,860,49,593.5,8406.56,2022-05-22,37504 Vernon Court,Apple Pay,pending
2359,788,863,21,2.51,1028.54,2021-09-27,4 Loftsgordon Park,Apple Pay,pending
2360,378,85,66,763.83,9596.83,2021-07-05,8 Glendale Street,credit card,delivered
2361,852,346,31,392.21,4838.55,2021-04-22,09 Lyons Circle,credit card,pending
2362,541,686,3,18.38,2263.4,2022-06-16,072 Bluestem Alley,credit card,delivered
2363,602,694,97,432.01,1770.09,2020-05-15,2 Lighthouse Bay Junction,Apple Pay,pending
2364,739,622,68,237.79,3228.53,2021-02-20,9632 Doe Crossing Drive,credit card,delivered
2365,895,131,44,511.2,2152.36,2020-09-10,74735 Northview Parkway,Apple Pay,pending
2366,588,320,20,592.26,1057.89,2020-11-22,44540 Commercial Crossing,PayPal,pending
2367,164,397,39,782.12,6082.87,2022-12-14,1 Kenwood Terrace,credit card,delivered
2368,523,697,69,236.58,2224.9,2022-06-01,00517 Johnson Plaza,Apple Pay,shipped
2369,917,562,1,645.48,9625.39,2021-12-16,6 Saint Paul Terrace,Apple Pay,delivered
2370,275,109,86,7.87,7658.96,2022-07-10,93938 Crownhardt Park,Apple Pay,processing
2371,637,836,65,445.25,4367.83,2021-11-27,06 Kennedy Hill,credit card,delivered
2372,501,519,25,964.65,5223.95,2022-02-21,13359 Charing Cross Hill,credit card,shipped
2373,515,991,57,278.76,4352.4,2021-06-23,6 Muir Court,PayPal,shipped
2374,5,338,6,701.0,3763.7,2022-03-27,3 Superior Circle,PayPal,shipped
2375,767,412,11,633.26,3945.61,2020-11-21,24 Sundown Circle,credit card,pending
2376,540,660,72,783.98,2440.59,2021-04-01,2958 Sherman Crossing,credit card,shipped
2377,476,389,59,516.26,8397.02,2020-02-28,21 Eastlawn Plaza,Apple Pay,delivered
2378,411,425,72,584.37,9290.15,2021-11-06,3266 Moulton Avenue,Apple Pay,processing
2379,638,10,21,223.98,1990.9,2021-12-27,87 Brentwood Drive,credit card,pending
2380,415,46,13,979.93,1855.05,2020-05-24,9 Waubesa Court,PayPal,pending
2381,711,633,26,133.22,2370.12,2021-09-14,0889 Mcguire Pass,credit card,delivered
2382,276,360,18,289.08,9468.65,2021-02-17,05308 High Crossing Plaza,credit card,processing
2383,808,940,82,18.61,2299.07,2021-07-29,7 Lerdahl Circle,PayPal,shipped
2384,782,848,77,12.73,601.82,2020-06-11,18 Corben Alley,PayPal,delivered
2385,946,631,69,875.17,6588.22,2022-07-23,450 American Ash Alley,Apple Pay,shipped
2386,317,484,58,430.99,8530.64,2020-01-11,0504 Pine View Circle,Apple Pay,delivered
2387,655,264,57,724.16,1710.14,2022-02-13,6226 Lawn Center,PayPal,processing
2388,709,125,52,70.67,6493.36,2022-01-13,9 Oakridge Lane,PayPal,processing
2389,405,961,11,473.54,1343.0,2022-07-14,06 Lunder Crossing,credit card,shipped
2390,205,545,3,396.22,3511.44,2020-06-18,1147 Crest Line Plaza,PayPal,pending
2391,265,563,59,656.46,5611.44,2021-11-27,14567 Grim Avenue,credit card,pending
2392,940,204,3,241.12,969.6,2022-11-18,39 Scoville Street,PayPal,delivered
2393,182,833,74,769.33,2603.84,2022-06-04,99432 Reindahl Lane,credit card,pending
2394,959,581,81,964.26,5231.78,2021-06-24,38525 Fieldstone Avenue,Apple Pay,shipped
2395,887,185,85,666.7,7177.82,2020-09-11,6240 Tomscot Parkway,PayPal,processing
2396,256,578,92,500.18,9853.64,2020-08-17,5 Brown Point,Apple Pay,shipped
2397,286,965,79,791.66,6084.69,2020-01-16,99757 Vernon Place,Apple Pay,shipped
2398,262,954,29,693.12,1616.72,2021-01-16,59076 Arapahoe Point,PayPal,processing
2399,80,769,81,391.9,4576.6,2020-10-22,245 Raven Circle,PayPal,processing
2400,229,99,83,546.32,2123.42,2021-05-07,5136 Spohn Center,Apple Pay,delivered
2401,572,235,71,743.74,6273.5,2020-06-24,505 Waxwing Point,Apple Pay,pending
2402,350,265,9,147.76,314.21,2022-11-16,863 Mcbride Place,credit card,shipped
2403,955,909,100,916.53,8054.46,2021-07-27,9757 Talmadge Plaza,Apple Pay,pending
2404,195,40,25,940.54,7834.39,2021-01-11,65 Bunker Hill Plaza,credit card,shipped
2405,472,841,28,990.0,7704.14,2021-05-24,8 Aberg Center,PayPal,processing
2406,496,521,65,175.83,2750.88,2021-05-26,50681 Onsgard Circle,credit card,shipped
2407,853,358,93,901.72,5177.19,2022-11-20,472 Carberry Crossing,credit card,processing
2408,348,791,11,448.65,335.73,2020-04-13,07 Cambridge Circle,Apple Pay,pending
2409,606,387,42,835.3,3943.35,2021-11-20,24 Spaight Point,PayPal,processing
2410,903,56,61,547.15,4158.93,2021-11-14,5 Dottie Park,credit card,delivered
2411,76,679,8,267.11,8199.46,2022-07-21,2463 Petterle Junction,PayPal,processing
2412,326,842,41,213.05,565.31,2020-06-01,8181 Walton Circle,PayPal,pending
2413,794,793,62,147.5,1720.17,2020-09-12,65654 Carey Circle,PayPal,delivered
2414,463,455,98,965.98,5438.46,2020-11-03,883 Little Fleur Crossing,credit card,shipped
2415,235,701,26,680.78,6314.04,2021-03-17,75913 Cardinal Road,PayPal,shipped
2416,781,502,37,135.49,7544.12,2021-03-31,5 Twin Pines Way,PayPal,delivered
2417,27,798,98,708.84,7893.89,2022-09-01,95727 Rigney Avenue,credit card,delivered
2418,719,202,94,944.66,2009.35,2022-10-28,5 Granby Court,credit card,pending
2419,520,737,50,329.46,9669.12,2022-12-26,9842 Hanover Hill,PayPal,processing
2420,379,319,40,185.24,3475.54,2022-06-18,7 Village Green Way,PayPal,delivered
2421,944,534,71,824.69,2492.97,2020-10-05,46405 Truax Road,PayPal,shipped
2422,611,173,74,984.34,5107.48,2020-12-24,7 Macpherson Drive,Apple Pay,processing
2423,82,719,78,338.65,3092.53,2022-07-17,84 Blue Bill Park Street,PayPal,pending
2424,678,295,34,851.24,903.89,2022-11-19,3 Carberry Crossing,PayPal,pending
2425,384,48,73,277.56,3291.71,2022-02-28,71 Waywood Terrace,PayPal,processing
2426,103,29,87,954.77,232.7,2022-01-22,8638 Dapin Way,PayPal,pending
2427,470,297,57,640.78,5118.45,2021-12-03,02 Lighthouse Bay Center,credit card,processing
2428,334,904,97,424.14,1773.59,2022-11-06,227 Portage Lane,credit card,processing
2429,694,226,24,980.89,4519.4,2021-07-31,2 Ilene Hill,PayPal,pending
2430,171,908,81,664.52,8379.64,2022-05-26,89 Westerfield Street,PayPal,shipped
2431,305,201,32,839.49,4312.08,2020-09-16,5 Meadow Ridge Avenue,credit card,delivered
2432,189,168,78,759.09,4469.46,2022-11-07,7 Judy Crossing,credit card,processing
2433,633,444,16,326.82,7752.48,2020-11-03,18 Tomscot Street,credit card,pending
2434,570,897,40,180.57,2840.69,2021-02-02,415 Village Green Road,credit card,delivered
2435,597,377,1,119.25,420.28,2021-11-03,3551 Donald Crossing,PayPal,processing
2436,385,169,97,360.85,6824.96,2022-06-11,122 Muir Hill,PayPal,processing
2437,206,273,68,278.76,5682.39,2020-06-05,30 North Lane,PayPal,shipped
2438,122,933,15,486.13,4422.25,2021-01-31,6367 Nobel Way,Apple Pay,pending
2439,715,575,44,444.41,2427.25,2020-09-05,7396 Kingsford Point,Apple Pay,delivered
2440,550,491,81,163.99,6726.96,2022-01-24,05 Gerald Parkway,credit card,processing
2441,340,122,85,963.55,5516.42,2022-08-14,783 Glacier Hill Court,Apple Pay,processing
2442,512,289,90,79.33,2684.36,2022-08-09,0665 Vernon Point,PayPal,shipped
2443,945,974,36,438.04,4596.81,2022-04-28,542 Buell Pass,credit card,delivered
2444,951,849,23,256.86,455.48,2022-10-27,69438 Kensington Junction,credit card,processing
2445,653,724,57,418.09,2383.72,2021-06-10,085 Mallard Parkway,PayPal,processing
2446,393,799,28,71.78,2367.98,2020-09-06,369 Park Meadow Plaza,Apple Pay,shipped
2447,815,65,25,982.21,8398.01,2020-01-03,6 Amoth Lane,credit card,processing
2448,744,110,11,875.26,8229.48,2021-03-12,6 Raven Crossing,credit card,delivered
2449,294,217,28,213.09,7063.87,2022-10-12,6681 Prentice Crossing,credit card,processing
2450,86,751,68,674.7,3888.14,2021-10-02,28 Arrowood Drive,Apple Pay,shipped
2451,802,477,55,349.29,9420.12,2021-10-18,43 Hoepker Point,Apple Pay,shipped
2452,228,145,4,859.1,4664.16,2022-10-26,2 Fairview Hill,credit card,processing
2453,988,467,1,138.36,8934.36,2021-10-24,2557 Forster Park,Apple Pay,processing
2454,169,682,62,107.23,8485.57,2020-06-24,695 Kensington Park,Apple Pay,shipped
2455,344,543,46,988.61,6595.82,2021-06-01,697 Dottie Place,Apple Pay,delivered
2456,490,274,82,343.31,5104.64,2021-01-31,916 Waubesa Avenue,credit card,delivered
2457,851,223,11,573.7,4173.08,2022-07-24,36 Hooker Park,credit card,delivered
2458,700,277,60,536.29,4513.66,2021-05-09,75 Oak Hill,credit card,delivered
2459,768,160,71,943.35,4360.46,2020-07-26,294 Porter Trail,PayPal,processing
2460,290,862,20,755.23,5269.56,2022-08-11,81 1st Plaza,Apple Pay,processing
2461,586,437,6,418.8,410.81,2022-05-30,75 Paget Alley,credit card,pending
2462,614,350,28,622.85,7656.05,2022-12-12,73 Ronald Regan Street,Apple Pay,pending
2463,648,537,14,502.28,6726.47,2020-04-09,1 Mallory Park,credit card,shipped
2464,664,162,34,144.1,9493.93,2020-11-20,67 Troy Court,PayPal,processing
2465,909,396,14,451.14,6225.07,2020-11-14,31 Thompson Alley,credit card,delivered
2466,757,817,72,264.41,5492.89,2022-10-28,5 Maple Parkway,Apple Pay,shipped
2467,387,493,42,748.96,6047.14,2022-09-13,5 Bunting Street,Apple Pay,delivered
2468,732,678,81,171.21,6149.25,2021-09-19,198 Moose Terrace,PayPal,pending
2469,397,999,78,880.76,6632.7,2020-07-16,6551 Becker Terrace,credit card,delivered
2470,589,378,36,373.26,1497.93,2020-10-17,0 Bowman Park,PayPal,shipped
2471,368,661,81,600.39,7493.15,2020-05-08,5 Village Road,PayPal,processing
2472,723,835,96,51.96,6618.76,2021-08-13,365 Pine View Junction,credit card,processing
2473,825,452,62,784.41,9090.29,2021-04-15,9810 Melby Way,credit card,pending
2474,834,639,18,437.09,3751.05,2020-06-24,59149 Bobwhite Street,Apple Pay,pending
2475,753,500,27,203.53,6622.68,2020-01-18,051 Mandrake Court,credit card,processing
2476,90,648,71,358.12,7409.23,2021-04-28,25 Summer Ridge Court,credit card,pending
2477,371,327,26,910.17,6084.67,2021-08-09,475 Shoshone Way,PayPal,shipped
2478,126,432,18,622.81,1761.74,2022-05-27,52012 Mallory Point,credit card,processing
2479,287,179,88,188.49,613.15,2022-10-27,7370 Montana Crossing,PayPal,processing
2480,402,116,77,744.62,8578.04,2022-08-16,686 Gulseth Park,Apple Pay,delivered
2481,96,572,58,156.55,1322.97,2021-12-03,40235 Everett Lane,Apple Pay,processing
2482,801,792,70,944.69,2515.12,2020-09-03,2 Delladonna Terrace,credit card,pending
2483,624,199,100,262.44,7207.95,2020-11-20,1 Chive Circle,PayPal,processing
2484,458,742,77,638.18,9538.62,2020-01-18,25214 Monument Terrace,credit card,delivered
2485,222,465,16,16.29,8483.57,2022-02-08,1718 Ohio Junction,PayPal,shipped
2486,11,416,88,684.59,4117.03,2022-10-18,0578 Toban Court,PayPal,processing
2487,357,782,65,269.41,5992.07,2020-07-11,2766 Crownhardt Junction,Apple Pay,pending
2488,617,881,84,494.11,9892.86,2022-12-04,4796 Moland Plaza,credit card,shipped
2489,98,987,34,884.81,2072.34,2022-01-11,65429 Park Meadow Parkway,Apple Pay,processing
2490,798,69,86,722.58,6261.36,2021-05-26,623 Portage Pass,credit card,shipped
2491,34,209,81,864.23,9540.88,2021-04-27,733 Basil Center,PayPal,shipped
2492,114,623,29,350.6,5623.39,2022-03-15,95752 2nd Circle,Apple Pay,processing
2493,84,718,72,930.2,5170.47,2020-07-11,182 Michigan Park,credit card,processing
2494,51,800,84,710.39,8193.37,2021-10-03,673 Sherman Circle,Apple Pay,shipped
2495,736,951,53,134.81,860.46,2020-11-28,6 Green Plaza,PayPal,processing
2496,54,776,88,417.22,8803.87,2022-12-19,368 Dovetail Drive,PayPal,processing
2497,221,306,19,714.16,5200.9,2022-04-10,42 Lien Point,PayPal,shipped
2498,414,349,5,987.36,5741.42,2022-08-01,82 Mayer Street,Apple Pay,pending
2499,372,487,29,468.09,6981.97,2020-09-23,7 1st Center,credit card,pending
2500,675,239,25,928.54,4100.72,2020-08-05,4 Main Way,credit card,processing
2501,832,871,7,27.11,7645.68,2020-02-21,4 Springview Trail,Apple Pay,delivered
2502,495,747,88,54.39,1158.98,2020-07-29,17 Chive Point,PayPal,processing
2503,759,184,70,906.1,5969.39,2020-02-14,54136 Pennsylvania Trail,credit card,shipped
2504,69,590,80,502.09,7598.52,2022-03-29,5414 Butterfield Park,Apple Pay,shipped
2505,828,252,87,299.44,6515.05,2020-08-15,2 Sycamore Road,PayPal,delivered
2506,420,348,43,203.36,8054.01,2022-10-04,0033 Schmedeman Street,PayPal,processing
2507,663,853,82,120.5,1060.87,2022-09-26,93742 Nova Point,credit card,pending
2508,484,244,98,954.57,337.58,2021-05-20,3 Waxwing Trail,credit card,shipped
2509,33,241,4,297.37,1830.29,2022-12-26,19040 Heath Circle,Apple Pay,pending
2510,914,620,74,216.4,7243.92,2022-03-08,0 Huxley Circle,credit card,delivered
2511,513,789,93,740.29,7803.67,2020-02-20,5006 Blue Bill Park Center,PayPal,shipped
2512,765,303,73,716.56,8498.76,2021-03-11,9 Duke Pass,PayPal,shipped
2513,728,499,10,455.37,110.63,2020-09-23,8949 Corry Trail,credit card,processing
2514,743,130,11,23.77,584.49,2022-09-10,333 Ohio Way,Apple Pay,delivered
2515,891,317,22,592.89,7467.79,2020-03-15,818 Del Mar Pass,PayPal,shipped
2516,631,165,89,683.43,8413.58,2020-12-28,318 Farmco Place,Apple Pay,delivered
2517,296,770,24,70.62,1799.88,2021-04-12,417 Dakota Street,credit card,delivered
2518,236,64,34,404.0,8289.15,2022-02-22,10 Grayhawk Crossing,PayPal,shipped
2519,580,391,17,954.65,1283.9,2020-10-15,7674 Hagan Crossing,PayPal,processing
2520,809,704,100,28.84,4738.05,2020-07-22,3 Bluejay Court,credit card,shipped
2521,546,42,51,96.33,9036.98,2021-11-13,2690 Gerald Way,PayPal,shipped
2522,181,32,15,906.12,9172.42,2021-09-30,639 Fairview Street,Apple Pay,processing
2523,123,950,28,6.16,4342.99,2021-01-15,7857 Nova Way,credit card,processing
2524,993,380,97,242.08,6494.85,2021-03-15,71 Dovetail Avenue,credit card,pending
2525,100,218,92,238.45,3179.09,2022-11-30,03 Knutson Park,Apple Pay,processing
2526,56,181,47,917.95,2024.09,2021-04-04,1 Bay Circle,PayPal,processing
2527,418,937,44,32.69,7923.92,2020-12-28,84562 Mandrake Hill,Apple Pay,delivered
2528,962,335,91,554.93,9888.81,2021-07-03,83304 Delladonna Circle,PayPal,pending
2529,199,263,65,45.58,4843.84,2020-12-22,061 Blaine Park,PayPal,processing
2530,230,576,31,705.39,9230.21,2022-01-17,96 Charing Cross Point,PayPal,shipped
2531,640,31,26,41.45,60.78,2021-08-20,25020 Oriole Trail,Apple Pay,pending
2532,625,213,42,418.33,8839.51,2021-05-12,89858 Basil Junction,credit card,shipped
2533,517,907,61,585.09,2819.12,2022-06-11,022 Arkansas Alley,Apple Pay,delivered
2534,238,270,89,15.47,5541.77,2022-07-11,17 Killdeer Way,Apple Pay,pending
2535,776,801,89,263.29,1054.93,2021-12-16,019 Porter Alley,PayPal,delivered
2536,1000,188,45,604.21,2183.45,2021-09-11,6500 Longview Junction,Apple Pay,processing
2537,422,126,31,538.68,5577.09,2021-03-16,9967 Farmco Circle,credit card,processing
2538,987,41,95,889.05,6919.41,2020-07-01,4 Melody Street,Apple Pay,processing
2539,74,561,83,559.94,2578.32,2022-08-24,7 Randy Crossing,PayPal,processing
2540,128,73,78,5.19,9102.07,2022-10-16,1162 Sunbrook Way,credit card,pending
2541,837,187,57,330.97,555.3,2020-11-01,7697 Dwight Park,Apple Pay,shipped
2542,234,71,73,925.09,1818.41,2022-04-12,4611 Schlimgen Crossing,PayPal,delivered
2543,707,765,26,327.61,7379.58,2020-09-08,3 Scoville Court,Apple Pay,delivered
2544,479,225,43,147.25,4666.45,2021-09-26,892 Del Mar Point,PayPal,delivered
2545,346,802,64,899.55,8033.52,2021-04-13,92125 Comanche Parkway,Apple Pay,delivered
2546,871,711,80,670.13,3259.3,2021-12-21,26651 Mcbride Way,PayPal,processing
2547,819,967,84,519.38,6614.51,2021-08-21,9 Menomonie Lane,credit card,shipped
2548,486,976,13,612.89,7817.62,2021-09-30,4 Roxbury Park,credit card,pending
2549,924,899,55,427.17,7982.71,2021-01-31,65 Jana Parkway,credit card,shipped
2550,159,712,43,116.84,7432.62,2020-06-23,9100 Elmside Terrace,credit card,delivered
2551,706,910,47,68.3,8565.69,2020-05-27,68718 Alpine Way,PayPal,processing
2552,817,589,13,368.07,7219.02,2022-06-14,7 Rieder Hill,credit card,processing
2553,59,268,99,611.44,5380.4,2021-07-11,3 Elmside Circle,credit card,delivered
2554,192,529,11,738.24,6666.88,2022-10-01,0 Jackson Hill,credit card,delivered
2555,748,302,45,521.3,1436.69,2020-03-20,15 Cambridge Lane,credit card,delivered
2556,213,9,7,635.86,1678.36,2020-04-05,4044 Summerview Terrace,PayPal,processing
2557,780,662,9,736.53,3419.77,2022-11-22,97277 Towne Point,credit card,pending
2558,716,824,54,503.04,3642.81,2021-11-29,11 Crest Line Hill,PayPal,pending
2559,232,570,78,105.09,1265.79,2020-05-08,4 Jenifer Plaza,PayPal,shipped
2560,548,269,1,307.07,1936.57,2021-06-02,14 Huxley Road,credit card,delivered
2561,152,761,28,489.82,1712.09,2022-05-09,9806 Bonner Terrace,Apple Pay,pending
2562,270,21,76,100.87,8945.24,2020-03-31,6866 Prairieview Terrace,Apple Pay,processing
2563,62,832,12,512.78,9912.27,2020-02-29,1 Washington Way,credit card,shipped
2564,557,981,75,866.7,2388.0,2020-06-12,16291 Farragut Avenue,credit card,delivered
2565,478,136,44,737.88,8198.09,2020-08-25,39 Erie Avenue,credit card,processing
2566,634,731,29,532.65,3220.23,2020-01-01,76 Esch Alley,credit card,pending
2567,935,60,4,79.85,6068.91,2021-01-28,798 Fisk Place,Apple Pay,pending
2568,531,554,70,854.07,1226.52,2022-12-07,892 Lerdahl Street,credit card,pending
2569,866,451,76,222.35,3423.53,2020-08-24,55516 Swallow Trail,PayPal,pending
2570,797,38,49,902.42,9334.96,2020-06-27,828 Fairfield Trail,credit card,pending
2571,702,856,3,47.81,6218.13,2020-04-17,6 Pierstorff Trail,PayPal,processing
2572,110,611,80,458.18,8822.27,2022-02-06,38050 Saint Paul Circle,Apple Pay,processing
2573,428,517,50,240.12,3034.02,2022-09-10,37 Myrtle Park,PayPal,shipped
2574,145,140,95,874.63,7012.65,2022-03-03,51 Carpenter Road,credit card,pending
2575,823,284,9,993.52,431.75,2022-07-05,34 Killdeer Court,Apple Pay,processing
2576,454,626,35,663.68,7187.47,2022-09-24,2 Sage Crossing,PayPal,delivered
2577,30,300,75,742.15,4250.25,2021-07-15,420 Sutteridge Place,credit card,processing
2578,688,725,47,207.32,7999.31,2021-02-27,0 Sullivan Way,Apple Pay,pending
2579,538,714,96,870.36,6395.36,2021-05-14,2327 Michigan Terrace,PayPal,pending
2580,44,618,72,998.78,7902.07,2021-12-20,625 Grim Road,Apple Pay,processing
2581,36,785,98,928.39,6752.15,2020-12-30,2531 Spaight Park,credit card,processing
2582,242,625,99,915.58,3507.04,2022-09-20,93644 Loeprich Place,credit card,shipped
2583,558,43,30,311.68,7662.66,2021-06-01,1386 Jenifer Parkway,PayPal,delivered
2584,685,826,75,115.51,9903.56,2020-04-20,914 Artisan Parkway,Apple Pay,shipped
2585,71,483,38,318.78,8674.92,2022-04-29,20 Raven Pass,PayPal,pending
2586,913,368,91,733.75,1730.68,2022-04-08,228 Garrison Point,credit card,processing
2587,587,558,28,135.97,994.01,2020-12-01,188 Moulton Place,Apple Pay,pending
2588,116,70,28,84.07,793.49,2021-07-20,0041 Toban Court,PayPal,pending
2589,554,759,89,507.43,4586.32,2021-02-01,59 Sutteridge Lane,PayPal,processing
2590,97,925,94,377.3,8144.03,2020-09-22,29941 Comanche Road,Apple Pay,shipped
2591,250,594,29,208.56,9605.01,2022-04-08,5708 Eagle Crest Court,credit card,pending
2592,354,741,32,578.62,8706.84,2021-03-08,746 Hagan Road,credit card,processing
2593,373,119,32,112.69,7269.77,2020-03-22,39 Anzinger Pass,PayPal,delivered
2594,878,434,1,631.02,1643.89,2020-12-18,09307 Kensington Lane,PayPal,shipped
2595,933,447,63,79.54,1050.75,2022-11-16,777 Leroy Place,PayPal,pending
2596,990,207,38,136.81,9640.85,2022-08-28,66990 Washington Plaza,PayPal,shipped
2597,968,946,1,470.84,3896.66,2020-11-14,803 Cottonwood Hill,Apple Pay,delivered
2598,118,321,86,479.63,856.95,2021-07-30,000 Kingsford Street,PayPal,delivered
2599,329,723,12,396.59,7108.82,2020-06-14,15 Hanover Road,credit card,delivered
2600,750,33,39,392.44,3863.68,2022-05-30,80600 Hermina Center,Apple Pay,delivered
2601,737,286,86,481.01,7305.85,2022-12-12,63 Anzinger Way,credit card,pending
2602,482,282,52,341.42,9956.76,2020-06-20,05832 Ilene Road,credit card,delivered
2603,154,68,10,347.98,2636.35,2020-04-23,4 Bluejay Park,credit card,processing
2604,448,621,79,152.05,6309.37,2021-09-01,5 Tomscot Circle,Apple Pay,delivered
2605,183,919,63,612.03,3611.8,2020-01-17,32763 Knutson Alley,PayPal,shipped
2606,816,431,78,306.18,3666.92,2020-03-10,128 Memorial Plaza,Apple Pay,delivered
2607,833,175,3,147.25,6287.94,2022-02-20,21 Fair Oaks Park,Apple Pay,processing
2608,966,577,60,37.99,8474.12,2020-09-06,313 Prairieview Place,Apple Pay,delivered
2609,519,171,66,268.7,3323.46,2022-08-27,17 5th Junction,PayPal,processing
2610,806,957,49,244.03,1489.76,2021-09-14,2569 Vernon Lane,Apple Pay,delivered
